RUID,preferred_hall_ids,preferred_residence_type,is_single_preferred,is_private_bathroom_preferred,laundry_availibility,preferred_price_range,max_price
640108048,['MRS' 'NCA' 'BS'],Traditional Residence Hall,1,0,1,4000-6000,7000
225628282,['BS' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
113734798,['SA' 'MS' 'BS'],Suite,1,0,1,8000-11000,12000
772641936,['MZH' 'BS' 'TS'],Suite,1,1,1,8000-11000,12000
453406463,['TS' 'WS' 'MH'],Suite,1,0,1,4000-6000,7000
634536904,['TS' 'NCA' 'BS'],Suite,1,1,1,4000-6000,7000
513557420,['BS' 'MS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
994107907,['MRS' 'WS' 'NCA'],Suite,1,1,1,8000-11000,12000
730287856,['NCA' 'BS' 'MS'],Traditional Residence Hall,1,1,1,8000-11000,12000
312170287,['MZH' 'JS' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,7000
100976893,['MS' 'MRS' 'AH'],Suite,1,1,1,8000-11000,12000
394989997,['BS' 'WS' 'SA'],Suite,1,1,1,8000-11000,12000
441746927,['BS' 'JS' 'RA'],Traditional Residence Hall,1,1,1,6000-8000,9000
764956330,['RA' 'NCA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
698345345,['BS' 'AH' 'BH'],Suite,1,1,1,8000-11000,12000
907684917,['TS' 'BH' 'MRS'],Suite,1,1,1,4000-6000,7000
646997063,['TS' 'NCA' 'SA'],Suite,1,1,1,8000-11000,12000
963519812,['MS' 'SA' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
731740102,['MS' 'SA' 'BH'],Apartment,1,1,1,8000-11000,12000
723239901,['NCA' 'WS' 'SA'],Suite,1,1,1,8000-11000,12000
448196172,['TS' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
907349729,['RA' 'MS' 'SA'],Apartment,1,1,0,8000-11000,12000
167819636,['SA' 'RA' 'BS'],Apartment,1,1,1,4000-6000,7000
322086678,['MS' 'JS' 'BS'],Suite,1,1,1,8000-11000,12000
825374686,['NCA' 'CS' 'MS'],Suite,1,0,1,6000-8000,9000
815104564,['SA' 'AH' 'MS'],Apartment,1,1,1,4000-6000,7000
117797477,['NCA' 'TS' 'BS'],Suite,1,1,1,8000-11000,12000
160958447,['SA' 'NCA' 'RA'],Suite,1,1,1,4000-6000,7000
715302284,['MZH' 'BS' 'WS'],Suite,1,1,1,8000-11000,12000
900373230,['NCA' 'BS' 'RA'],Traditional Residence Hall,1,1,1,6000-8000,9000
571628074,['SA' 'BS' 'MZH'],Suite,1,1,1,8000-11000,12000
101360547,['BS' 'MS' 'SA'],Suite,1,1,1,8000-11000,12000
947366497,['BS' 'SA' 'RA'],Suite,1,1,1,8000-11000,12000
303632779,['RA' 'CS' 'NCA'],Suite,1,1,1,6000-8000,9000
111559973,['SA' 'AH' 'BS'],Apartment,1,1,1,6000-8000,9000
927201615,['SA' 'MZH' 'WS'],Apartment,1,1,1,4000-6000,7000
460614852,['BS' 'SA' 'MRS'],Suite,1,1,1,8000-11000,12000
766395147,['WS' 'MH' 'SA'],Apartment,1,1,1,8000-11000,12000
915191091,['RA' 'MS' 'MH'],Traditional Residence Hall,1,1,1,8000-11000,12000
518641473,['AH' 'NCA' 'MZH'],Apartment,1,1,1,6000-8000,9000
947240046,['BS' 'MH' 'RA'],Suite,1,1,1,8000-11000,12000
253186257,['NCA' 'CS' 'MZH'],Suite,1,0,1,4000-6000,7000
953248288,['BS' 'SA' 'BH'],Apartment,1,1,1,8000-11000,12000
572402743,['BS' 'MZH' 'TS'],Suite,1,1,0,4000-6000,7000
769722067,['RA' 'MZH' 'BS'],Suite,1,1,1,4000-6000,7000
763277679,['SA' 'TS' 'BS'],Suite,1,1,1,4000-6000,7000
260548916,['BS' 'RA' 'MS'],Apartment,1,1,1,8000-11000,12000
140852396,['NCA' 'MH' 'SA'],Apartment,1,1,1,4000-6000,7000
268819108,['SA' 'TS' 'NCA'],Suite,1,1,0,4000-6000,7000
853136373,['BS' 'RA' 'JS'],Suite,1,1,1,8000-11000,12000
568662677,['MS' 'WS' 'MH'],Suite,1,1,1,8000-11000,12000
458981044,['AH' 'MH' 'MRS'],Suite,1,1,1,8000-11000,12000
513749117,['NCA' 'RA' 'WS'],Traditional Residence Hall,1,1,1,6000-8000,9000
511937192,['RA' 'SA' 'MRS'],Traditional Residence Hall,1,0,1,8000-11000,12000
699243638,['CS' 'AH' 'NCA'],Apartment,1,0,1,6000-8000,9000
199302575,['NCA' 'TS' 'MH'],Suite,1,1,1,4000-6000,7000
588996868,['MRS' 'MH' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
370279797,['NCA' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
959685825,['BS' 'MRS' 'BH'],Apartment,1,1,1,6000-8000,9000
731612060,['AH' 'TS' 'RA'],Suite,1,1,1,8000-11000,12000
854636778,['BS' 'AH' 'MZH'],Suite,1,1,1,8000-11000,12000
403999270,['MS' 'AH' 'RA'],Apartment,1,1,1,4000-6000,7000
840052295,['NCA' 'RA' 'SA'],Suite,1,1,1,6000-8000,9000
318064950,['BS' 'MS' 'WS'],Suite,1,1,1,8000-11000,12000
277032690,['MRS' 'MS' 'JS'],Suite,1,1,1,8000-11000,12000
584416990,['NCA' 'BS' 'MRS'],Apartment,1,0,1,8000-11000,12000
337650687,['SA' 'RA' 'MH'],Apartment,1,1,1,6000-8000,9000
162314943,['BS' 'MS' 'SA'],Apartment,1,1,1,8000-11000,12000
279479875,['RA' 'MS' 'MH'],Apartment,1,1,1,8000-11000,12000
197716007,['BS' 'MH' 'CS'],Apartment,1,1,0,8000-11000,12000
647481027,['NCA' 'MZH' 'BS'],Apartment,1,1,1,8000-11000,12000
644140720,['SA' 'CS' 'AH'],Apartment,1,1,1,6000-8000,9000
722208563,['BS' 'JS' 'SA'],Suite,1,1,1,8000-11000,12000
489601570,['NCA' 'MS' 'BS'],Suite,1,1,1,4000-6000,7000
217646579,['MZH' 'MRS' 'BS'],Traditional Residence Hall,1,1,1,8000-11000,12000
210065000,['BS' 'RA' 'TS'],Suite,1,0,1,8000-11000,12000
429585920,['SA' 'TS' 'MRS'],Suite,1,1,1,8000-11000,12000
579762347,['NCA' 'JS' 'MRS'],Apartment,1,1,1,8000-11000,12000
187808252,['BS' 'RA' 'SA'],Apartment,1,1,1,8000-11000,12000
276110443,['JS' 'RA' 'MZH'],Suite,1,1,1,8000-11000,12000
713971794,['TS' 'RA' 'BS'],Suite,1,1,1,8000-11000,12000
112967521,['SA' 'MH' 'MZH'],Traditional Residence Hall,1,1,1,8000-11000,12000
761835573,['SA' 'BS' 'MS'],Traditional Residence Hall,1,1,1,4000-6000,7000
697736257,['NCA' 'JS' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
847674099,['BS' 'RA' 'TS'],Suite,1,1,1,8000-11000,12000
906823040,['MS' 'BS' 'NCA'],Apartment,1,1,1,6000-8000,9000
352400681,['BS' 'RA' 'SA'],Apartment,1,1,1,8000-11000,12000
128870333,['MS' 'BH' 'JS'],Suite,1,1,1,8000-11000,12000
243222077,['SA' 'MRS' 'TS'],Apartment,1,1,1,6000-8000,9000
842895323,['WS' 'BS' 'JS'],Suite,1,1,1,4000-6000,7000
407713702,['BH' 'CS' 'SA'],Suite,1,1,1,6000-8000,9000
728309935,['BS' 'MH' 'RA'],Suite,1,1,1,8000-11000,12000
402219125,['RA' 'CS' 'NCA'],Suite,1,1,1,4000-6000,7000
503244113,['MH' 'BS' 'MRS'],Suite,1,1,1,4000-6000,7000
452859016,['BS' 'MZH' 'MRS'],Apartment,1,1,0,4000-6000,7000
579048589,['BS' 'BH' 'TS'],Traditional Residence Hall,1,1,1,8000-11000,12000
415632924,['NCA' 'JS' 'BS'],Apartment,1,0,1,6000-8000,9000
662213057,['CS' 'AH' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
841894838,['MS' 'RA' 'NCA'],Suite,1,1,1,8000-11000,12000
259138769,['TS' 'NCA' 'SA'],Suite,1,1,1,4000-6000,7000
804561863,['SA' 'RA' 'BS'],Apartment,1,1,1,8000-11000,12000
130001212,['SA' 'BS' 'RA'],Suite,1,1,1,4000-6000,7000
438044100,['BS' 'WS' 'MRS'],Suite,1,1,1,8000-11000,12000
179282416,['SA' 'BS' 'NCA'],Apartment,1,1,1,6000-8000,9000
675385024,['BS' 'BH' 'SA'],Apartment,1,1,1,4000-6000,7000
785947678,['BS' 'RA' 'BH'],Apartment,1,1,1,8000-11000,12000
132730246,['RA' 'SA' 'TS'],Apartment,1,1,1,4000-6000,7000
216218949,['SA' 'BS' 'NCA'],Apartment,1,1,0,4000-6000,7000
679563829,['RA' 'NCA' 'JS'],Apartment,1,1,1,6000-8000,9000
734550408,['WS' 'BS' 'NCA'],Apartment,1,1,1,8000-11000,12000
617747043,['BS' 'SA' 'NCA'],Apartment,1,1,1,6000-8000,9000
269870787,['JS' 'BS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
151759874,['MH' 'SA' 'BS'],Apartment,1,1,1,6000-8000,9000
366109617,['SA' 'NCA' 'BS'],Suite,1,1,1,4000-6000,7000
697378407,['NCA' 'RA' 'MH'],Apartment,1,1,1,6000-8000,9000
829922523,['MRS' 'BS' 'TS'],Traditional Residence Hall,1,1,1,8000-11000,12000
307750268,['NCA' 'TS' 'MH'],Suite,1,0,1,6000-8000,9000
967182251,['TS' 'RA' 'SA'],Apartment,1,1,1,6000-8000,9000
456393569,['MZH' 'AH' 'TS'],Apartment,1,0,0,8000-11000,12000
645626769,['JS' 'RA' 'BS'],Suite,1,1,1,6000-8000,9000
977927003,['RA' 'TS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
551131286,['RA' 'BH' 'BS'],Suite,1,1,1,4000-6000,7000
574586382,['RA' 'BS' 'BH'],Suite,1,1,1,8000-11000,12000
537390554,['BS' 'BH' 'JS'],Apartment,1,1,1,6000-8000,9000
591090384,['SA' 'BS' 'CS'],Apartment,1,1,1,8000-11000,12000
338140188,['NCA' 'BS' 'JS'],Suite,1,1,1,8000-11000,12000
206826083,['MH' 'CS' 'BS'],Suite,1,1,1,8000-11000,12000
709211256,['SA' 'TS' 'BS'],Suite,1,1,1,8000-11000,12000
977847817,['NCA' 'AH' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
896383956,['MS' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
237367549,['NCA' 'BS' 'SA'],Suite,1,1,1,8000-11000,12000
970215067,['CS' 'BS' 'NCA'],Suite,1,1,1,4000-6000,7000
986306047,['NCA' 'MS' 'BH'],Suite,1,1,1,8000-11000,12000
728372529,['TS' 'BH' 'RA'],Apartment,1,1,1,8000-11000,12000
797441225,['MS' 'BS' 'JS'],Apartment,1,1,1,8000-11000,12000
650958091,['JS' 'NCA' 'BS'],Apartment,1,1,1,4000-6000,7000
696576333,['WS' 'TS' 'CS'],Apartment,1,1,0,4000-6000,7000
205424704,['MRS' 'WS' 'MZH'],Apartment,1,1,1,4000-6000,7000
756495167,['MS' 'CS' 'BS'],Traditional Residence Hall,1,0,1,6000-8000,9000
547335569,['BS' 'TS' 'BH'],Apartment,1,1,1,4000-6000,7000
318974150,['SA' 'MZH' 'JS'],Traditional Residence Hall,1,1,1,6000-8000,9000
515559907,['SA' 'NCA' 'RA'],Suite,1,1,0,4000-6000,7000
709080828,['CS' 'WS' 'MS'],Suite,1,1,1,8000-11000,12000
727591312,['WS' 'RA' 'MS'],Apartment,1,1,1,8000-11000,12000
809542858,['SA' 'TS' 'RA'],Apartment,1,1,1,8000-11000,12000
731372527,['SA' 'BS' 'RA'],Suite,1,1,1,6000-8000,9000
537160864,['MZH' 'NCA' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
679203803,['AH' 'MRS' 'BS'],Apartment,1,1,1,8000-11000,12000
997750799,['MH' 'JS' 'MZH'],Apartment,1,1,1,4000-6000,7000
115216667,['NCA' 'MRS' 'BS'],Apartment,1,1,1,8000-11000,12000
765382253,['BS' 'MRS' 'SA'],Suite,1,1,1,6000-8000,9000
492988124,['CS' 'AH' 'BS'],Suite,1,1,1,8000-11000,12000
113604987,['SA' 'CS' 'TS'],Apartment,1,1,1,8000-11000,12000
783293299,['SA' 'BS' 'WS'],Apartment,1,1,1,4000-6000,7000
738550989,['BH' 'BS' 'MZH'],Suite,1,1,1,8000-11000,12000
294904615,['BS' 'BH' 'SA'],Suite,1,1,1,8000-11000,12000
901364237,['NCA' 'MRS' 'MH'],Suite,1,1,1,4000-6000,7000
622339494,['NCA' 'MS' 'SA'],Apartment,1,1,1,6000-8000,9000
900526576,['SA' 'AH' 'RA'],Apartment,1,1,1,4000-6000,7000
565295999,['MRS' 'RA' 'BS'],Apartment,1,1,1,6000-8000,9000
429538133,['MZH' 'RA' 'SA'],Traditional Residence Hall,1,1,0,8000-11000,12000
869208972,['BS' 'TS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
144933673,['BS' 'AH' 'WS'],Apartment,1,1,1,8000-11000,12000
693894354,['BS' 'CS' 'JS'],Suite,1,1,1,8000-11000,12000
505161372,['SA' 'BS' 'TS'],Apartment,1,1,1,8000-11000,12000
463195910,['BS' 'MH' 'NCA'],Apartment,1,1,1,8000-11000,12000
785480049,['BS' 'SA' 'MZH'],Apartment,1,1,1,8000-11000,12000
222346109,['MZH' 'RA' 'NCA'],Apartment,1,1,1,4000-6000,7000
160185158,['BS' 'MZH' 'SA'],Apartment,1,1,1,8000-11000,12000
678598858,['RA' 'SA' 'BH'],Suite,1,1,1,8000-11000,12000
935011034,['WS' 'NCA' 'JS'],Apartment,1,1,1,8000-11000,12000
143819933,['RA' 'MH' 'SA'],Apartment,1,1,1,4000-6000,7000
141022812,['MS' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
196116407,['BS' 'SA' 'AH'],Traditional Residence Hall,1,1,1,8000-11000,12000
870615297,['MS' 'NCA' 'BS'],Suite,1,0,1,4000-6000,7000
286789517,['TS' 'BS' 'NCA'],Suite,1,1,1,6000-8000,9000
111310539,['JS' 'MH' 'RA'],Suite,1,1,1,8000-11000,12000
532294513,['TS' 'SA' 'BS'],Apartment,1,0,1,4000-6000,7000
356619915,['SA' 'BS' 'JS'],Suite,1,1,1,8000-11000,12000
222534199,['SA' 'BS' 'JS'],Apartment,1,1,1,8000-11000,12000
859878615,['WS' 'MH' 'AH'],Suite,1,1,1,6000-8000,9000
408205890,['SA' 'MZH' 'NCA'],Traditional Residence Hall,1,0,1,6000-8000,9000
241097532,['SA' 'BH' 'MZH'],Suite,1,1,0,8000-11000,12000
647362068,['BS' 'TS' 'MS'],Apartment,1,1,1,4000-6000,7000
237911094,['BS' 'WS' 'MRS'],Suite,1,1,1,8000-11000,12000
671472912,['NCA' 'MZH' 'RA'],Suite,1,1,1,8000-11000,12000
543600078,['TS' 'CS' 'BS'],Apartment,1,1,1,8000-11000,12000
382679591,['RA' 'MRS' 'AH'],Apartment,1,1,1,6000-8000,9000
473621552,['SA' 'RA' 'NCA'],Suite,1,1,1,4000-6000,7000
629080214,['NCA' 'RA' 'CS'],Traditional Residence Hall,1,1,1,8000-11000,12000
294015663,['SA' 'BS' 'MH'],Suite,1,1,1,8000-11000,12000
163867692,['CS' 'SA' 'RA'],Apartment,1,1,1,6000-8000,9000
592165593,['SA' 'TS' 'NCA'],Suite,1,1,1,6000-8000,9000
624363165,['BH' 'SA' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
827423830,['MZH' 'BS' 'WS'],Suite,1,1,1,6000-8000,9000
945792211,['MRS' 'MZH' 'MS'],Apartment,1,0,1,4000-6000,7000
782445407,['BS' 'MH' 'SA'],Suite,1,1,1,8000-11000,12000
340492939,['MZH' 'RA' 'AH'],Apartment,1,1,1,6000-8000,9000
829160487,['CS' 'TS' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
811543867,['MS' 'NCA' 'AH'],Suite,1,1,1,8000-11000,12000
990314705,['NCA' 'BH' 'BS'],Apartment,1,1,1,8000-11000,12000
940236178,['AH' 'RA' 'NCA'],Apartment,1,1,1,6000-8000,9000
240073357,['BS' 'RA' 'WS'],Suite,1,1,1,6000-8000,9000
579761587,['TS' 'AH' 'MRS'],Apartment,1,1,1,6000-8000,9000
520384326,['SA' 'BS' 'MZH'],Apartment,1,1,1,8000-11000,12000
423294448,['MH' 'BS' 'SA'],Apartment,1,1,1,8000-11000,12000
737238233,['SA' 'JS' 'BS'],Apartment,1,1,1,4000-6000,7000
409636711,['MRS' 'MH' 'NCA'],Suite,1,0,1,8000-11000,12000
668552323,['RA' 'MRS' 'BS'],Suite,1,1,1,8000-11000,12000
727550826,['MH' 'BS' 'SA'],Apartment,1,1,1,8000-11000,12000
561274146,['SA' 'BS' 'TS'],Suite,1,1,1,4000-6000,7000
318854573,['SA' 'BH' 'RA'],Traditional Residence Hall,1,1,1,6000-8000,9000
235100391,['RA' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
437038616,['MZH' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
854196009,['BS' 'RA' 'SA'],Suite,1,1,1,4000-6000,7000
713303411,['WS' 'JS' 'TS'],Apartment,1,1,1,8000-11000,12000
314583866,['JS' 'RA' 'MZH'],Traditional Residence Hall,1,1,1,8000-11000,12000
491381892,['SA' 'BS' 'MZH'],Apartment,1,0,0,4000-6000,7000
261717531,['RA' 'MRS' 'BS'],Apartment,1,1,1,8000-11000,12000
448483579,['SA' 'RA' 'AH'],Suite,1,1,1,8000-11000,12000
261891849,['NCA' 'SA' 'MS'],Suite,1,1,1,6000-8000,9000
266622256,['BS' 'SA' 'MS'],Apartment,1,1,0,4000-6000,7000
231464598,['BS' 'RA' 'MH'],Apartment,1,1,1,8000-11000,12000
142568906,['MRS' 'BS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
148791398,['MS' 'RA' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
328817387,['BS' 'RA' 'WS'],Suite,1,1,1,8000-11000,12000
709908446,['BS' 'JS' 'MH'],Suite,1,1,1,4000-6000,7000
531904136,['SA' 'BS' 'MH'],Traditional Residence Hall,1,0,1,8000-11000,12000
845121622,['MH' 'BH' 'MZH'],Apartment,1,0,1,8000-11000,12000
158687652,['NCA' 'MZH' 'BS'],Traditional Residence Hall,1,1,1,4000-6000,7000
842203613,['CS' 'MH' 'WS'],Suite,1,1,1,8000-11000,12000
908025538,['WS' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
235802103,['NCA' 'MS' 'JS'],Apartment,1,1,1,4000-6000,7000
206623973,['BS' 'NCA' 'BH'],Suite,1,1,1,8000-11000,12000
349706137,['WS' 'SA' 'MH'],Suite,1,1,1,6000-8000,9000
721893975,['AH' 'CS' 'BH'],Traditional Residence Hall,1,1,1,6000-8000,9000
919527627,['BS' 'MS' 'NCA'],Apartment,1,1,1,6000-8000,9000
766544675,['BS' 'MH' 'SA'],Apartment,1,1,1,8000-11000,12000
894866505,['JS' 'RA' 'CS'],Suite,1,1,1,6000-8000,9000
693423974,['NCA' 'CS' 'BS'],Apartment,1,1,0,8000-11000,12000
813206668,['MZH' 'BS' 'MRS'],Suite,1,1,1,4000-6000,7000
374754726,['MRS' 'CS' 'SA'],Apartment,1,1,1,6000-8000,9000
976354782,['MZH' 'BH' 'AH'],Apartment,1,1,1,4000-6000,7000
402161043,['SA' 'NCA' 'RA'],Apartment,1,1,1,8000-11000,12000
996939041,['RA' 'MH' 'TS'],Apartment,1,1,1,4000-6000,7000
835615036,['MH' 'BS' 'AH'],Suite,1,1,1,8000-11000,12000
247347349,['MS' 'RA' 'AH'],Traditional Residence Hall,1,1,1,6000-8000,9000
519141754,['CS' 'NCA' 'SA'],Apartment,1,1,1,8000-11000,12000
454819114,['BS' 'RA' 'JS'],Suite,1,1,1,8000-11000,12000
428779973,['JS' 'BS' 'AH'],Suite,1,1,1,8000-11000,12000
588478975,['SA' 'JS' 'BS'],Apartment,1,1,1,6000-8000,9000
139913545,['BS' 'NCA' 'MZH'],Traditional Residence Hall,1,1,1,4000-6000,7000
930283353,['MZH' 'NCA' 'RA'],Apartment,1,1,1,8000-11000,12000
678014343,['MRS' 'BH' 'WS'],Apartment,1,1,1,8000-11000,12000
591828549,['MH' 'BS' 'MRS'],Apartment,1,1,1,6000-8000,9000
344318425,['BS' 'WS' 'NCA'],Apartment,1,1,1,4000-6000,7000
377445401,['SA' 'RA' 'AH'],Suite,1,1,1,8000-11000,12000
734016388,['RA' 'AH' 'MH'],Apartment,1,1,1,8000-11000,12000
781370371,['BH' 'BS' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
285678471,['RA' 'MS' 'SA'],Suite,1,1,1,4000-6000,7000
623086628,['MZH' 'CS' 'BH'],Apartment,1,1,1,6000-8000,9000
349571397,['RA' 'AH' 'JS'],Apartment,1,1,1,8000-11000,12000
322887927,['BS' 'NCA' 'RA'],Suite,1,0,1,6000-8000,9000
264832758,['WS' 'RA' 'BH'],Suite,1,1,1,8000-11000,12000
505699516,['JS' 'BH' 'MZH'],Suite,1,1,1,8000-11000,12000
719663647,['RA' 'BH' 'MZH'],Apartment,1,1,1,8000-11000,12000
721711035,['RA' 'SA' 'BH'],Suite,1,1,1,8000-11000,12000
815506947,['RA' 'TS' 'MZH'],Traditional Residence Hall,1,1,1,6000-8000,9000
548807707,['SA' 'MS' 'RA'],Apartment,1,1,1,4000-6000,7000
939254413,['RA' 'MS' 'JS'],Suite,1,1,1,8000-11000,12000
798106994,['MZH' 'NCA' 'BS'],Apartment,1,1,1,8000-11000,12000
207061338,['BS' 'MZH' 'CS'],Suite,1,1,1,6000-8000,9000
899662584,['BH' 'TS' 'MH'],Apartment,1,0,1,8000-11000,12000
647595096,['BS' 'NCA' 'SA'],Suite,1,1,1,8000-11000,12000
840518163,['SA' 'MS' 'AH'],Suite,1,0,1,4000-6000,7000
892493218,['BS' 'BH' 'NCA'],Suite,1,1,1,4000-6000,7000
767205343,['SA' 'RA' 'JS'],Apartment,1,1,1,8000-11000,12000
773457727,['MS' 'MRS' 'MZH'],Suite,1,1,1,8000-11000,12000
217582071,['MRS' 'SA' 'RA'],Suite,1,1,1,4000-6000,7000
591617662,['MS' 'CS' 'NCA'],Apartment,1,1,1,8000-11000,12000
223830225,['SA' 'MH' 'JS'],Apartment,1,1,1,8000-11000,12000
286628626,['TS' 'BS' 'CS'],Apartment,1,1,1,8000-11000,12000
598728404,['MH' 'NCA' 'MZH'],Suite,1,1,1,4000-6000,7000
609660696,['RA' 'TS' 'WS'],Suite,1,1,1,8000-11000,12000
353517895,['RA' 'WS' 'BS'],Suite,1,1,1,8000-11000,12000
918022269,['NCA' 'JS' 'RA'],Traditional Residence Hall,1,1,1,8000-11000,12000
211848607,['BS' 'NCA' 'TS'],Suite,1,0,1,8000-11000,12000
959972567,['BS' 'NCA' 'CS'],Apartment,1,1,1,8000-11000,12000
288936773,['MH' 'SA' 'JS'],Suite,1,1,1,6000-8000,9000
328190988,['BS' 'NCA' 'RA'],Suite,1,1,1,4000-6000,7000
911201709,['BS' 'MH' 'TS'],Suite,1,1,1,8000-11000,12000
370363791,['MH' 'JS' 'MRS'],Traditional Residence Hall,1,1,1,8000-11000,12000
504237244,['NCA' 'BS' 'SA'],Suite,1,1,1,6000-8000,9000
650259966,['RA' 'BH' 'BS'],Suite,1,1,1,4000-6000,7000
216854059,['SA' 'RA' 'MRS'],Apartment,1,0,1,8000-11000,12000
306730447,['NCA' 'TS' 'BS'],Suite,1,0,1,6000-8000,9000
421348960,['BS' 'TS' 'MS'],Suite,1,1,1,8000-11000,12000
393786835,['TS' 'BS' 'NCA'],Apartment,1,1,1,8000-11000,12000
517711704,['CS' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
341008455,['BS' 'RA' 'MH'],Apartment,1,1,1,6000-8000,9000
723822325,['JS' 'SA' 'BS'],Apartment,1,1,1,8000-11000,12000
944964125,['SA' 'BS' 'AH'],Suite,1,1,1,8000-11000,12000
128917614,['SA' 'BH' 'MZH'],Suite,1,1,1,6000-8000,9000
541772698,['MH' 'AH' 'NCA'],Traditional Residence Hall,1,1,1,4000-6000,7000
536532031,['CS' 'RA' 'MH'],Suite,1,1,1,4000-6000,7000
723318403,['JS' 'MS' 'NCA'],Apartment,1,1,1,4000-6000,7000
473154263,['MS' 'BS' 'BH'],Apartment,1,1,0,8000-11000,12000
437371712,['NCA' 'SA' 'MS'],Suite,1,0,1,8000-11000,12000
750535625,['RA' 'NCA' 'WS'],Suite,1,1,1,8000-11000,12000
466943844,['MS' 'NCA' 'BS'],Suite,1,1,0,6000-8000,9000
926718763,['MS' 'NCA' 'BS'],Suite,1,1,1,4000-6000,7000
734168411,['SA' 'NCA' 'MRS'],Traditional Residence Hall,1,1,1,6000-8000,9000
968250744,['RA' 'NCA' 'TS'],Apartment,1,1,1,4000-6000,7000
463762057,['BS' 'SA' 'AH'],Apartment,1,0,1,6000-8000,9000
307097112,['WS' 'SA' 'BS'],Traditional Residence Hall,1,1,1,6000-8000,9000
713714396,['SA' 'RA' 'CS'],Apartment,1,0,0,8000-11000,12000
267533196,['BS' 'SA' 'TS'],Suite,1,1,1,8000-11000,12000
297435843,['CS' 'MZH' 'BS'],Apartment,1,1,1,6000-8000,9000
760332669,['AH' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
970801152,['BS' 'SA' 'MH'],Apartment,1,0,1,8000-11000,12000
409405623,['SA' 'MS' 'MZH'],Suite,1,1,1,4000-6000,7000
709896386,['NCA' 'JS' 'MH'],Suite,1,1,1,8000-11000,12000
692322856,['RA' 'MZH' 'SA'],Apartment,1,1,1,4000-6000,7000
656685181,['BS' 'RA' 'BH'],Suite,1,1,1,8000-11000,12000
589972505,['NCA' 'SA' 'BS'],Suite,1,1,1,4000-6000,7000
968415907,['MS' 'RA' 'SA'],Apartment,1,1,1,8000-11000,12000
886865695,['SA' 'NCA' 'MRS'],Apartment,1,1,1,6000-8000,9000
757792264,['MS' 'BS' 'WS'],Traditional Residence Hall,1,1,0,4000-6000,7000
200324953,['MRS' 'NCA' 'BS'],Suite,1,1,1,6000-8000,9000
823328489,['BS' 'RA' 'CS'],Suite,1,1,1,8000-11000,12000
194932814,['MZH' 'BS' 'SA'],Suite,1,1,1,6000-8000,9000
904212275,['TS' 'BS' 'SA'],Traditional Residence Hall,1,1,1,8000-11000,12000
549862078,['BS' 'MS' 'JS'],Apartment,1,1,1,4000-6000,7000
933290112,['MZH' 'AH' 'NCA'],Apartment,1,1,0,8000-11000,12000
878828897,['WS' 'RA' 'NCA'],Apartment,1,1,1,8000-11000,12000
642080207,['MZH' 'BS' 'JS'],Apartment,1,1,1,8000-11000,12000
557238731,['NCA' 'BS' 'RA'],Apartment,1,1,1,4000-6000,7000
589444477,['RA' 'NCA' 'MZH'],Suite,1,1,1,8000-11000,12000
288270722,['MZH' 'RA' 'SA'],Traditional Residence Hall,1,1,1,6000-8000,9000
605459901,['TS' 'BS' 'AH'],Apartment,1,1,1,4000-6000,7000
214449312,['BS' 'WS' 'MZH'],Apartment,1,1,1,8000-11000,12000
551983663,['NCA' 'SA' 'BS'],Suite,1,1,1,8000-11000,12000
459958842,['BS' 'RA' 'AH'],Apartment,1,1,1,6000-8000,9000
724811168,['MRS' 'WS' 'BH'],Traditional Residence Hall,1,1,1,8000-11000,12000
385552892,['CS' 'AH' 'NCA'],Traditional Residence Hall,1,1,1,8000-11000,12000
544150962,['MRS' 'SA' 'AH'],Suite,1,1,1,8000-11000,12000
932071282,['MRS' 'BS' 'SA'],Apartment,1,1,1,6000-8000,9000
